ZIP,PARENT_METRO_REGION,market_score,market_category,Median_Income,county_adj,score_adj,max_ltv,MEDIAN_SALE_PRICE,HOMES_SOLD,MEDIAN_DOM
92365,"Riverside, CA",24.794933269952395,Declining,23551,-1,-5,64,250000.0,1.0,100.0
91202,"Los Angeles, CA",,Neutral,42398,-2,0,68,1200000.0,1.0,
90061,"Los Angeles, CA",34.66212368508595,Declining,28697,-2,-5,63,640000.0,17.0,65.0
92318,"Riverside, CA",,Neutral,,-1,0,69,758000.0,1.0,46.0
90744,"Los Angeles, CA",50.05411465525599,Neutral,28457,-2,0,68,690000.0,17.0,49.0
90301,"Los Angeles, CA",22.655821548516922,Declining,29798,-2,-5,63,510000.0,5.0,143.0
91201,"Los Angeles, CA",66.90705072286111,Neutral,33132,-2,0,68,1450000.0,9.0,28.0
90005,"Los Angeles, CA",,Neutral,31593,-2,0,68,1680000.0,1.0,
92346,"Riverside, CA",36.38503652728286,Neutral,36187,-1,0,69,290000.0,11.0,90.0
91201,"Los Angeles, CA",65.54256716661743,Neutral,33132,-2,0,68,1450000.0,11.0,35.0
92368,"Riverside, CA",10.57439984280638,Declining,26131,-1,-5,64,161250.0,2.0,214.5
90067,"Los Angeles, CA",53.747895337991295,Neutral,93125,-2,0,68,1740000.0,29.0,31.0
90064,"Los Angeles, CA",83.61637003926488,Prime,73636,-2,2,70,2238000.0,49.0,38.0
91304,"Los Angeles, CA",39.08648078468324,Neutral,37285,-2,0,68,367500.0,15.0,67.0
91606,"Los Angeles, CA",16.271838014110404,Declining,32572,-2,-5,63,915000.0,1.0,46.0
90712,"Los Angeles, CA",62.17708551225116,Neutral,52375,-2,0,68,640000.0,1.0,24.0
91104,"Los Angeles, CA",56.58268990133502,Neutral,47648,-2,0,68,1335000.0,4.0,105.0
92253,"Riverside, CA",53.27562082084902,Neutral,47124,-1,0,69,986500.0,336.0,74.5
91739,"Riverside, CA",71.03680758795295,Prime,58472,-1,2,71,960000.0,71.0,35.0
92363,"Riverside, CA",20.86033992334623,Declining,21835,-1,-5,64,122250.0,14.0,127.0
90025,"Los Angeles, CA",69.13993049062613,Neutral,67377,-2,0,68,1057500.0,52.0,42.0
91724,"Los Angeles, CA",71.13432774527567,Prime,45103,-2,2,70,905000.0,39.0,38.0
92583,"Riverside, CA",60.47501920110133,Neutral,30291,-1,0,69,485000.0,78.0,47.5
92376,"Riverside, CA",63.98594808303868,Neutral,32752,-1,0,69,575000.0,63.0,43.0
91364,"Los Angeles, CA",39.14622583323563,Neutral,62293,-2,0,68,690000.0,1.0,24.0
91737,"Riverside, CA",53.21461310534025,Neutral,51417,-1,0,69,415000.0,5.0,6.0
92373,"Riverside, CA",50.04280519302634,Neutral,52873,-1,0,69,725000.0,5.0,9.0
92254,"Riverside, CA",19.139874571004036,Declining,23840,-1,-5,64,300000.0,6.0,91.0
91206,"Los Angeles, CA",66.95844091048009,Neutral,41269,-2,0,68,695000.0,12.0,38.5
91762,"Riverside, CA",28.99283688806268,Declining,36442,-1,-5,64,875000.0,5.0,49.0
92506,"Riverside, CA",34.789365048341004,Declining,50248,-1,-5,64,550000.0,1.0,206.0
91764,"Riverside, CA",70.23476015034569,Prime,34065,-1,2,71,669500.0,38.0,30.0
92253,"Riverside, CA",17.08896084454426,Declining,47124,-1,-5,64,575000.0,1.0,132.0
91352,"Los Angeles, CA",13.152249066512155,Declining,30866,-2,-5,63,1150000.0,3.0,150.0
93534,"Los Angeles, CA",41.684200454786286,Neutral,34527,-2,0,68,567500.0,6.0,62.5
91744,"Los Angeles, CA",59.54927211741807,Neutral,30949,-2,0,68,695000.0,4.0,25.5
90040,"Los Angeles, CA",55.87220891184721,Neutral,31372,-2,0,68,725000.0,7.0,46.0
92404,"Riverside, CA",28.6114314533503,Declining,32424,-1,-5,64,275000.0,4.0,71.0
90066,"Los Angeles, CA",62.40374708900844,Neutral,60593,-2,0,68,812000.0,1.0,27.0
92584,"Riverside, CA",53.469471677720925,Neutral,48872,-1,0,69,506000.0,2.0,13.5
92240,"Riverside, CA",50.02355337966347,Neutral,29665,-1,0,69,406500.0,104.0,81.0
90020,"Los Angeles, CA",35.76836617419978,Neutral,34694,-2,0,68,635000.0,10.0,95.5
90077,"Los Angeles, CA",43.13785604776779,Neutral,89905,-2,0,68,2250000.0,3.0,24.0
91202,"Los Angeles, CA",72.30624594766364,Prime,42398,-2,2,70,1597500.0,12.0,28.0
90043,"Los Angeles, CA",60.029976605861066,Neutral,35206,-2,0,68,970500.0,57.0,49.0
92584,"Riverside, CA",71.91956596175815,Prime,48872,-1,2,71,625000.0,204.0,46.0
92391,"Riverside, CA",32.75232013269397,Declining,31950,-1,-5,64,377000.0,20.0,66.5
91732,"Los Angeles, CA",62.686472382298,Neutral,27986,-2,0,68,865000.0,24.0,42.5
92585,"Riverside, CA",68.25919668877599,Neutral,41783,-1,0,69,582500.0,74.0,53.0
90032,"Los Angeles, CA",74.43226740691539,Prime,32100,-2,2,70,885000.0,44.0,34.5
92551,"Riverside, CA",59.757439299724325,Neutral,33745,-1,0,69,367000.0,4.0,25.0
91752,"Riverside, CA",53.6933261791942,Neutral,40266,-1,0,69,803000.0,40.0,51.5
91711,"Los Angeles, CA",36.83185132876904,Neutral,49386,-2,0,68,1575000.0,1.0,16.0
90220,"Los Angeles, CA",27.487270912092626,Declining,32218,-2,-5,63,491500.0,3.0,29.5
92318,"Riverside, CA",,Neutral,,-1,0,69,758000.0,1.0,46.0
91773,"Los Angeles, CA",24.58386026590244,Declining,47631,-2,-5,63,1055000.0,1.0,99.0
93591,"Los Angeles, CA",44.78258845984594,Neutral,38712,-2,0,68,392500.0,18.0,34.0
92506,"Riverside, CA",35.37457898735883,Neutral,50248,-1,0,69,635000.0,1.0,11.0
92595,"Riverside, CA",24.4058441933955,Declining,36767,-1,-5,64,465490.0,3.0,66.0
90670,"Los Angeles, CA",58.650588723245725,Neutral,35326,-2,0,68,711021.5,4.0,20.0
90716,"Los Angeles, CA",37.34070248340423,Neutral,31623,-2,0,68,565000.0,3.0,63.0
91381,"Los Angeles, CA",47.930424211149095,Neutral,70397,-2,0,68,647500.0,4.0,36.5
91306,"Los Angeles, CA",66.4426661331658,Neutral,35772,-2,0,68,888000.0,59.0,35.5
90247,"Los Angeles, CA",61.56119671367606,Neutral,35080,-2,0,68,550000.0,5.0,13.0
91351,"Los Angeles, CA",59.27818206140589,Neutral,43504,-2,0,68,756000.0,62.0,53.5
92570,"Riverside, CA",68.33216609855646,Neutral,31952,-1,0,69,603420.0,73.0,43.0
93562,"Riverside, CA",15.342913455398573,Declining,32064,-1,-5,64,82500.0,4.0,126.0
92313,"Riverside, CA",61.75692555881705,Neutral,43485,-1,0,69,615000.0,19.0,18.0
90706,"Los Angeles, CA",41.72914386100416,Neutral,34573,-2,0,68,592500.0,4.0,84.0
91384,"Los Angeles, CA",39.563773575710904,Neutral,51143,-2,0,68,619750.0,4.0,77.0
91006,"Los Angeles, CA",65.8463147678593,Neutral,50204,-2,0,68,1800000.0,42.0,40.5
92337,"Riverside, CA",73.79574582534,Prime,37516,-1,2,71,617500.0,44.0,30.5
92561,"Riverside, CA",23.592018909009013,Declining,39348,-1,-5,64,430000.0,5.0,85.0
91205,"Los Angeles, CA",37.80262922356064,Neutral,28679,-2,0,68,470000.0,6.0,39.0
93516,"Riverside, CA",27.872389805300458,Declining,35278,-1,-5,64,119500.0,3.0,49.0
90045,"Los Angeles, CA",77.58286610949031,Prime,61278,-2,2,70,1800000.0,73.0,40.0
90292,"Los Angeles, CA",57.305296717539974,Neutral,88079,-2,0,68,1234500.0,54.0,60.5
90033,"Los Angeles, CA",28.406269046488386,Declining,25038,-2,-5,63,601000.0,5.0,23.0
90040,"Los Angeles, CA",20.78229907854708,Declining,31372,-2,-5,63,875000.0,1.0,1.0
91722,"Los Angeles, CA",75.26019265131337,Prime,35228,-2,2,70,750000.0,48.0,28.0
90806,"Los Angeles, CA",55.99567660160672,Neutral,31545,-2,0,68,842500.0,26.0,40.5
92253,"Riverside, CA",53.430871901836895,Neutral,47124,-1,0,69,841500.0,408.0,71.0
90802,"Los Angeles, CA",22.747947925580924,Declining,49788,-2,-5,63,785000.0,1.0,125.0
91711,"Los Angeles, CA",46.13320511826997,Neutral,49386,-2,0,68,715000.0,9.0,70.0
91614,"Los Angeles, CA",,Neutral,,-2,0,68,925000.0,2.0,109.5
91755,"Los Angeles, CA",52.53118123945606,Neutral,30203,-2,0,68,1075000.0,8.0,29.5
90804,"Los Angeles, CA",43.0982148679668,Neutral,35952,-2,0,68,940000.0,1.0,7.0
92879,"Riverside, CA",41.85174782788857,Neutral,38450,-1,0,69,426000.0,9.0,51.0
92504,"Riverside, CA",68.8288574053094,Neutral,36135,-1,0,69,635000.0,69.0,39.0
91301,"Los Angeles, CA",35.958576777035596,Neutral,74803,-2,0,68,598000.0,6.0,82.0
92336,"Riverside, CA",77.60371684439875,Prime,45501,-1,2,71,704995.0,200.0,36.0
91350,"Los Angeles, CA",42.985879073938484,Neutral,57984,-2,0,68,635000.0,5.0,45.0
92405,"Riverside, CA",36.56657285602042,Neutral,29111,-1,0,69,602500.0,2.0,137.5
90003,"Los Angeles, CA",50.56276246403954,Neutral,25731,-2,0,68,660000.0,50.0,60.0
92305,"Riverside, CA",17.024929431491607,Declining,78125,-1,-5,64,110000.0,1.0,552.0
90064,"Los Angeles, CA",60.003658675451035,Neutral,73636,-2,0,68,922500.0,16.0,61.5
90402,"Los Angeles, CA",77.42837222009872,Prime,91710,-2,2,70,5350000.0,50.0,73.5
90650,"Los Angeles, CA",76.65464841707659,Prime,36627,-2,2,70,742000.0,95.0,41.0
90405,"Los Angeles, CA",85.73138691483733,Prime,75495,-2,2,70,2727250.0,28.0,26.5
92413,"Riverside, CA",,Neutral,,-1,0,69,395000.0,1.0,68.0
92260,"Riverside, CA",29.772169166439998,Declining,38434,-1,-5,64,374500.0,2.0,52.0
93534,"Los Angeles, CA",12.737181470573022,Declining,34527,-2,-5,63,315000.0,1.0,89.0
90710,"Los Angeles, CA",61.22839116482355,Neutral,36726,-2,0,68,865000.0,18.0,24.5
90002,"Los Angeles, CA",28.119303232633296,Declining,26039,-2,-5,63,705000.0,11.0,120.0
91770,"Los Angeles, CA",59.532539077700605,Neutral,28173,-2,0,68,1140000.0,5.0,22.0
90034,"Los Angeles, CA",71.80375256415999,Prime,59474,-2,2,70,1795000.0,27.0,49.5
90278,"Los Angeles, CA",64.2210763074253,Neutral,73612,-2,0,68,632500.0,6.0,28.5
91345,"Los Angeles, CA",62.3206210840556,Neutral,33240,-2,0,68,852000.0,17.0,18.0
90813,"Los Angeles, CA",38.469234197341635,Neutral,27428,-2,0,68,640000.0,28.0,57.0
90650,"Los Angeles, CA",76.59172358314316,Prime,36627,-2,2,70,750000.0,87.0,41.5
91776,"Los Angeles, CA",33.442513570667884,Declining,32139,-2,-5,63,849000.0,3.0,34.0
90211,"Los Angeles, CA",35.832489205451154,Neutral,62083,-2,0,68,3137750.0,4.0,200.5
92553,"Riverside, CA",63.202993928938824,Neutral,32889,-1,0,69,540000.0,57.0,34.0
90035,"Los Angeles, CA",40.74083522845096,Neutral,59846,-2,0,68,1032500.0,10.0,107.0
92260,"Riverside, CA",51.3377680279327,Neutral,38434,-1,0,69,666250.0,216.0,64.0
92352,"Riverside, CA",43.32401483676914,Neutral,45132,-1,0,69,660000.0,63.0,141.0
90242,"Los Angeles, CA",49.31916741938183,Neutral,37336,-2,0,68,830000.0,25.0,51.5
91304,"Los Angeles, CA",31.262618759573456,Declining,37285,-2,-5,63,1195000.0,1.0,98.0
92333,"Riverside, CA",20.24617726626152,Declining,-,-1,-5,64,750000.0,9.0,223.0
92320,"Riverside, CA",55.6654494267621,Neutral,44152,-1,0,69,579500.0,18.0,31.5
91501,"Los Angeles, CA",29.104397744531646,Declining,41289,-2,-5,63,2005000.0,4.0,45.5
91355,"Los Angeles, CA",68.09733559552812,Neutral,56964,-2,0,68,875000.0,49.0,32.0
90044,"Los Angeles, CA",45.1723810620482,Neutral,27583,-2,0,68,675000.0,55.0,81.0
90068,"Los Angeles, CA",17.193762690799115,Declining,66830,-2,-5,63,920000.0,1.0,179.0
90755,"Los Angeles, CA",25.55771579814835,Declining,49575,-2,-5,63,925000.0,2.0,68.0
90056,"Los Angeles, CA",51.39155276096088,Neutral,71011,-2,0,68,1749500.0,26.0,112.0
90403,"Los Angeles, CA",69.38170143177902,Neutral,76422,-2,0,68,1592500.0,38.0,45.0
92262,"Riverside, CA",47.950961933743955,Neutral,38073,-1,0,69,1033022.0,114.0,76.5
90004,"Los Angeles, CA",68.13602658929933,Neutral,35738,-2,0,68,1245000.0,40.0,41.0
90027,"Los Angeles, CA",74.65274620771709,Prime,47407,-2,2,70,2250000.0,41.0,47.5
90048,"Los Angeles, CA",45.39574316323299,Neutral,74361,-2,0,68,3349000.0,25.0,98.0
91708,"Riverside, CA",50.63394297848065,Neutral,50574,-1,0,69,868810.5,22.0,96.5
92539,"Riverside, CA",38.780476033447,Neutral,31711,-1,0,69,442500.0,14.0,146.0
91770,"Los Angeles, CA",65.41888842294308,Neutral,28173,-2,0,68,920000.0,27.0,37.0
91106,"Los Angeles, CA",85.24271703136998,Prime,56368,-2,2,70,1506250.0,42.0,28.0
90713,"Los Angeles, CA",75.21196615690671,Prime,52029,-2,2,70,878000.0,43.0,30.0
90404,"Los Angeles, CA",55.623136146919514,Neutral,47701,-2,0,68,1167500.0,12.0,88.0
92345,"Riverside, CA",21.389384943610846,Declining,30156,-1,-5,64,495000.0,4.0,90.0
90230,"Los Angeles, CA",78.2905758303194,Prime,64574,-2,2,70,1700000.0,33.0,42.0
90402,"Los Angeles, CA",41.21592377555182,Neutral,91710,-2,0,68,1739500.0,16.0,180.5
91732,"Los Angeles, CA",65.87037071619612,Neutral,27986,-2,0,68,730000.0,53.0,42.0
90601,"Los Angeles, CA",69.87923016719894,Neutral,47837,-2,0,68,845000.0,46.0,38.0
92264,"Riverside, CA",54.72639119927349,Neutral,45708,-1,0,69,726000.0,206.0,63.0
90245,"Los Angeles, CA",36.28226491874904,Neutral,75829,-2,0,68,779000.0,4.0,96.0
91390,"Los Angeles, CA",30.24151062058078,Declining,59186,-2,-5,63,650000.0,1.0,33.0
91402,"Los Angeles, CA",44.69679347704517,Neutral,27806,-2,0,68,465000.0,6.0,54.0
93551,"Los Angeles, CA",68.22561426688746,Neutral,49855,-2,0,68,600000.0,130.0,49.0
91208,"Los Angeles, CA",71.15008539586985,Prime,60320,-2,2,70,1325000.0,23.0,44.0
90704,"Los Angeles, CA",23.558876163193855,Declining,46842,-2,-5,63,875000.0,3.0,100.0
92341,"Riverside, CA",18.00366129648774,Declining,28854,-1,-5,64,298540.0,6.0,138.5
91745,"Los Angeles, CA",72.5016179853483,Prime,40314,-2,2,70,1020000.0,79.0,32.0
90717,"Los Angeles, CA",64.88042677389855,Neutral,43211,-2,0,68,930000.0,14.0,35.0
91310,"Los Angeles, CA",,Neutral,,-2,0,68,965000.0,32.0,41.5
91765,"Los Angeles, CA",65.05938268574053,Neutral,47377,-2,0,68,1226000.0,46.0,29.0
92880,"Riverside, CA",81.83188820348214,Prime,54476,-1,2,71,930000.0,103.0,30.5
90039,"Los Angeles, CA",62.807800379838895,Neutral,51396,-2,0,68,1150000.0,5.0,42.0
92270,"Riverside, CA",55.26030080922673,Neutral,56522,-1,0,69,935000.0,213.0,68.5
90650,"Los Angeles, CA",57.01169199696323,Neutral,36627,-2,0,68,637500.0,4.0,26.0
92407,"Riverside, CA",75.73599245692085,Prime,35105,-1,2,71,590000.0,103.0,40.0
91306,"Los Angeles, CA",63.812492700602895,Neutral,35772,-2,0,68,908500.0,46.0,36.0
90280,"Los Angeles, CA",66.54340320033455,Neutral,30663,-2,0,68,700000.0,29.0,41.0
90731,"Los Angeles, CA",42.920097623513854,Neutral,37626,-2,0,68,673000.0,4.0,63.0
91384,"Los Angeles, CA",58.178049490370675,Neutral,51143,-2,0,68,854000.0,58.0,60.0
91302,"Los Angeles, CA",64.51434034518813,Neutral,80452,-2,0,68,2495000.0,54.0,34.0
90266,"Los Angeles, CA",52.99207069630625,Neutral,103855,-2,0,68,2550000.0,9.0,30.0
92555,"Riverside, CA",78.76288517869668,Prime,42368,-1,2,71,595000.0,102.0,37.0
91107,"Los Angeles, CA",72.65145132052511,Prime,57509,-2,2,70,1300000.0,9.0,31.0
92509,"Riverside, CA",27.846219613457436,Declining,35329,-1,-5,64,532500.0,2.0,96.0
90046,"Los Angeles, CA",59.48083244736995,Neutral,62365,-2,0,68,2200000.0,4.0,125.5
90813,"Los Angeles, CA",31.38759789572687,Declining,27428,-2,-5,63,505000.0,9.0,80.0
93535,"Los Angeles, CA",33.75561555697221,Declining,33114,-2,-5,63,415000.0,3.0,12.0
92335,"Riverside, CA",27.964969956134127,Declining,32757,-1,-5,64,616500.0,1.0,55.0
91752,"Riverside, CA",57.29944494607033,Neutral,40266,-1,0,69,855000.0,36.0,47.0
90291,"Los Angeles, CA",33.36955019094866,Declining,80550,-2,-5,63,1812000.0,7.0,121.0
91016,"Los Angeles, CA",49.82969374014582,Neutral,46914,-2,0,68,1088000.0,8.0,51.0
90024,"Los Angeles, CA",33.81617102910578,Declining,21670,-2,-5,63,1350000.0,1.0,75.0
92507,"Riverside, CA",57.13012315792363,Neutral,30462,-1,0,69,603000.0,106.0,53.0
90059,"Los Angeles, CA",9.45373633262618,Declining,27608,-2,-5,63,525000.0,2.0,157.0
90046,"Los Angeles, CA",58.26853158433567,Neutral,62365,-2,0,68,1098000.0,3.0,97.0
92392,"Riverside, CA",63.327067351428376,Neutral,32823,-1,0,69,455000.0,140.0,49.0
90670,"Los Angeles, CA",49.494813821294024,Neutral,35326,-2,0,68,939000.0,1.0,18.0
92596,"Riverside, CA",78.6311677080057,Prime,43477,-1,2,71,602500.0,193.0,31.5
90007,"Los Angeles, CA",19.618660189216637,Declining,18886,-2,-5,63,1447500.0,8.0,83.0
90255,"Los Angeles, CA",30.92360119903516,Declining,28130,-2,-5,63,525000.0,1.0,47.0
90212,"Los Angeles, CA",55.1100794960244,Neutral,70904,-2,0,68,3550000.0,5.0,33.0
92507,"Riverside, CA",53.23630730901422,Neutral,30462,-1,0,69,690000.0,73.0,59.0
90042,"Los Angeles, CA",66.72385765885656,Neutral,42405,-2,0,68,600000.0,13.0,53.0
90501,"Los Angeles, CA",51.23292166975312,Neutral,41101,-2,0,68,611500.0,8.0,50.5
91750,"Los Angeles, CA",65.84415050135507,Neutral,46535,-2,0,68,443500.0,4.0,16.0
91007,"Los Angeles, CA",26.59141850916049,Declining,49317,-2,-5,63,1737500.0,1.0,40.0
90041,"Los Angeles, CA",36.16074778818664,Neutral,48018,-2,0,68,1099000.0,5.0,50.0
90602,"Los Angeles, CA",48.000871979565815,Neutral,32477,-2,0,68,840000.0,11.0,37.0
91101,"Los Angeles, CA",67.03296981584514,Neutral,58605,-2,0,68,760000.0,35.0,40.0
90304,"Los Angeles, CA",9.102022019077607,Declining,29213,-2,-5,63,745000.0,1.0,590.0
90605,"Los Angeles, CA",74.540929790132,Prime,40329,-2,2,70,851000.0,30.0,32.0
90716,"Los Angeles, CA",14.336673321297324,Declining,31623,-2,-5,63,1279000.0,1.0,374.0
90807,"Los Angeles, CA",77.6673882841096,Prime,48986,-2,2,70,1040000.0,25.0,29.0
91206,"Los Angeles, CA",62.85954840698578,Neutral,41269,-2,0,68,875000.0,3.0,25.0
91101,"Los Angeles, CA",61.68554612202559,Neutral,58605,-2,0,68,777500.0,2.0,26.5
90057,"Los Angeles, CA",5.405360519307662,Declining,27087,-2,-5,63,700000.0,1.0,105.0
91755,"Los Angeles, CA",41.797547935800935,Neutral,30203,-2,0,68,1205000.0,2.0,68.5
91024,"Los Angeles, CA",75.9444809689276,Prime,74829,-2,2,70,1454000.0,14.0,28.5
91020,"Los Angeles, CA",35.953562611952336,Neutral,47551,-2,0,68,1188000.0,6.0,95.0
91506,"Los Angeles, CA",79.6077577085914,Prime,50392,-2,2,70,1325000.0,31.0,29.0
92339,"Riverside, CA",57.72651923353931,Neutral,55511,-1,0,69,117500.0,2.0,18.0
90815,"Los Angeles, CA",32.01449536316619,Declining,60679,-2,-5,63,2090000.0,1.0,15.0
90278,"Los Angeles, CA",79.91109366973643,Prime,73612,-2,2,70,1555500.0,101.0,37.0
90703,"Los Angeles, CA",64.94469697808502,Neutral,51314,-2,0,68,559000.0,11.0,33.0
90067,"Los Angeles, CA",48.817141891402535,Neutral,93125,-2,0,68,1775000.0,31.0,53.0
90502,"Los Angeles, CA",29.704609473803917,Declining,41609,-2,-5,63,507500.0,6.0,91.0
90021,"Los Angeles, CA",25.431742779424226,Declining,23488,-2,-5,63,883000.0,3.0,42.0
91784,"Riverside, CA",81.11722010313312,Prime,60483,-1,2,71,1011000.0,59.0,32.0
91405,"Los Angeles, CA",39.98145428537628,Neutral,30745,-2,0,68,890000.0,28.0,67.0
90057,"Los Angeles, CA",32.60351522732605,Declining,27087,-2,-5,63,485000.0,7.0,103.0
92410,"Riverside, CA",44.23569772868824,Neutral,28719,-1,0,69,472500.0,40.0,55.0
91010,"Los Angeles, CA",70.45466349861816,Prime,36618,-2,2,70,815000.0,34.0,36.5
91202,"Los Angeles, CA",75.85109036499128,Prime,42398,-2,2,70,1200000.0,21.0,28.0
92356,"Riverside, CA",28.704010327083946,Declining,20000,-1,-5,64,285000.0,18.0,88.0
92260,"Riverside, CA",48.70378736596797,Neutral,38434,-1,0,69,913750.0,92.0,67.0
90805,"Los Angeles, CA",42.98147177698212,Neutral,30747,-2,0,68,890000.0,14.0,61.0
90031,"Los Angeles, CA",67.39791389482725,Neutral,28612,-2,0,68,913500.0,22.0,38.0
91350,"Los Angeles, CA",60.49726246567548,Neutral,57984,-2,0,68,602500.0,12.0,43.5
90025,"Los Angeles, CA",67.24582452261659,Neutral,67377,-2,0,68,1235000.0,77.0,54.0
92545,"Riverside, CA",11.573331858558939,Declining,34709,-1,-5,64,211000.0,1.0,157.0
91776,"Los Angeles, CA",71.65636347914865,Prime,32139,-2,2,70,1057000.0,31.0,34.0
92234,"Riverside, CA",51.64077977512682,Neutral,33397,-1,0,69,525000.0,141.0,66.0
93551,"Los Angeles, CA",45.89451103343256,Neutral,49855,-2,0,68,433250.0,6.0,40.0
90303,"Los Angeles, CA",51.32838344237748,Neutral,32278,-2,0,68,755000.0,5.0,32.0
91340,"Los Angeles, CA",68.72791853744422,Neutral,33142,-2,0,68,730000.0,21.0,38.5
90016,"Los Angeles, CA",68.7719678089203,Neutral,37886,-2,0,68,875000.0,47.0,63.0
92335,"Riverside, CA",70.20582055619309,Prime,32757,-1,2,71,575000.0,59.0,39.0
92324,"Riverside, CA",37.933206545055796,Neutral,33621,-1,0,69,305000.0,15.0,58.0
91382,"Los Angeles, CA",,Neutral,,-2,0,68,639000.0,7.0,25.0
90038,"Los Angeles, CA",47.344671523680866,Neutral,34620,-2,0,68,1265000.0,4.0,87.0
92405,"Riverside, CA",56.229596625610924,Neutral,29111,-1,0,69,462500.0,56.0,35.5
92879,"Riverside, CA",60.06322802562538,Neutral,38450,-1,0,69,770000.0,44.0,35.0
92543,"Riverside, CA",53.11373000889924,Neutral,25787,-1,0,69,468000.0,81.0,43.0
91605,"Los Angeles, CA",40.24636789129955,Neutral,29375,-2,0,68,562500.0,2.0,43.0
92321,"Riverside, CA",17.299947129192926,Declining,38889,-1,-5,64,875000.0,3.0,287.0
91364,"Los Angeles, CA",66.43809199959475,Neutral,62293,-2,0,68,1535000.0,49.0,40.0
90650,"Los Angeles, CA",31.472769147720914,Declining,36627,-2,-5,63,629000.0,1.0,68.0
90247,"Los Angeles, CA",42.664410553309885,Neutral,35080,-2,0,68,693500.0,6.0,34.5
91740,"Los Angeles, CA",75.28608677286496,Prime,40044,-2,2,70,850000.0,40.0,35.0
91733,"Los Angeles, CA",39.54663938016148,Neutral,27167,-2,0,68,682500.0,2.0,26.0
92404,"Riverside, CA",34.55578687147861,Declining,32424,-1,-5,64,303000.0,5.0,60.0
91505,"Los Angeles, CA",39.3627163280309,Neutral,55611,-2,0,68,1240000.0,10.0,90.0
91504,"Los Angeles, CA",15.565630397301877,Declining,49983,-2,-5,63,975000.0,1.0,103.0
90038,"Los Angeles, CA",34.687075951574585,Declining,34620,-2,-5,63,1289000.0,14.0,89.0
91040,"Los Angeles, CA",72.09521342467302,Prime,41448,-2,2,70,965000.0,33.0,36.0
90221,"Los Angeles, CA",50.8481111356803,Neutral,30200,-2,0,68,665000.0,23.0,60.0
91740,"Los Angeles, CA",74.34648945742872,Prime,40044,-2,2,70,851000.0,33.0,35.0
90007,"Los Angeles, CA",22.802949894341303,Declining,18886,-2,-5,63,1222500.0,10.0,74.5
92399,"Riverside, CA",72.07592780447114,Prime,38972,-1,2,71,615000.0,95.0,34.0
90807,"Los Angeles, CA",46.22731683971253,Neutral,48986,-2,0,68,539000.0,13.0,45.0
90022,"Los Angeles, CA",38.47064411280814,Neutral,28036,-2,0,68,757500.0,28.0,65.0
90266,"Los Angeles, CA",72.1724786340246,Prime,103855,-2,2,70,3190000.0,100.0,28.0
93543,"Los Angeles, CA",53.13821722617714,Neutral,39473,-2,0,68,482500.0,23.0,55.0
92582,"Riverside, CA",59.71722754965947,Neutral,38504,-1,0,69,527000.0,55.0,45.0
90222,"Los Angeles, CA",61.78364994652969,Neutral,30847,-2,0,68,631000.0,38.0,45.0
91411,"Los Angeles, CA",50.87207872381095,Neutral,40496,-2,0,68,1000000.0,23.0,65.0
90401,"Los Angeles, CA",47.39538581954818,Neutral,82857,-2,0,68,1287500.0,6.0,111.0
90250,"Los Angeles, CA",38.96834871310737,Neutral,36781,-2,0,68,975000.0,5.0,90.0
92530,"Riverside, CA",31.99690255586396,Declining,36203,-1,-5,64,370000.0,5.0,96.0
91331,"Los Angeles, CA",55.3832207045583,Neutral,30081,-2,0,68,647000.0,5.0,36.0
90604,"Los Angeles, CA",79.08848193191984,Prime,41318,-2,2,70,800000.0,59.0,30.0
91764,"Riverside, CA",50.510606810538704,Neutral,34065,-1,0,69,554000.0,22.0,46.5
90002,"Los Angeles, CA",54.307233530818955,Neutral,26039,-2,0,68,555000.0,36.0,61.0
92260,"Riverside, CA",15.7058977815986,Declining,38434,-1,-5,64,1013750.0,2.0,487.0
91331,"Los Angeles, CA",57.605020212644845,Neutral,30081,-2,0,68,1275000.0,3.0,20.0
92285,"Riverside, CA",18.852448325690983,Declining,19842,-1,-5,64,285000.0,8.0,124.5
90015,"Los Angeles, CA",31.883529331512356,Declining,39548,-2,-5,63,585000.0,1.0,130.0
90275,"Los Angeles, CA",71.95594654284778,Prime,79451,-2,2,70,1860000.0,72.0,45.0
91204,"Los Angeles, CA",33.499244555131725,Declining,29555,-2,-5,63,1050000.0,1.0,39.0
92563,"Riverside, CA",56.0175369688052,Neutral,47576,-1,0,69,437000.0,22.0,41.0
92240,"Riverside, CA",48.72446337847908,Neutral,29665,-1,0,69,400000.0,113.0,85.0
91723,"Los Angeles, CA",57.073882109293585,Neutral,41085,-2,0,68,840000.0,7.0,29.5
91301,"Los Angeles, CA",60.15708586749634,Neutral,74803,-2,0,68,1395000.0,59.0,50.5
91367,"Los Angeles, CA",56.64949080762347,Neutral,56723,-2,0,68,697500.0,14.0,49.5
92270,"Riverside, CA",52.32484474312217,Neutral,56522,-1,0,69,610000.0,77.0,70.0
91103,"Los Angeles, CA",28.688288892283037,Declining,33427,-2,-5,63,1200000.0,1.0,380.0
92411,"Riverside, CA",48.29166622575325,Neutral,25975,-1,0,69,440000.0,45.0,29.5
92551,"Riverside, CA",41.29876193644926,Neutral,33745,-1,0,69,355000.0,1.0,17.0
